SAQA Qual ID,QUALIFICATION TITLE,QUALIFICATION TYPE,SAQA LINK,NQF LEVEL,CREDITS,QUALITY PARTNER ,ATTACHMENTS
117042,Transportation Electrician (Automotive Electrician),Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=117042,NQF Level 4,554,NAMB,"Automotive Electricial EAS - Version 1.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/Ey3xVn-PBKba9dzto4k7IA/EFi4Rq_f0ZYJ9f13Ct2DATibtUR4oHRlOnsM0J3DbNtaF4SUuh7AsyUpfN40rPNr9h8NkeLd_Szhn8ssRVhkA0GAyOGDQzHNrqWz7fpS9IB_lGB9M_KjQ6loyjjOZ9lLp5kt4izAXLc3_FV2K9D5BmMwOBDqNgBb81B3v4bkXM4lN17Bk1T9gBJj4u-7uqBB/SQOYWW5kvCTDD1FjF5vZH1pNiLR4hvyoI-Mxi-KNajE),Automotive Electrician Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/LzFQE2Ic-X8TI4Oc0bdvLg/FutJfodGHvErEGt_c3WAXnjLvJ2oKDsPqiQzYqRX8XFRgG2Opacoz2lglNOwHg2mCCvebYG4aQowJ0E_KtgGJRbbHkpJZFzp6ivzyZG-Ey4dWrJnftnSFLoFkBhRS_YbzdroHg17ZjmZ-v6HhkvpRUlEVnJIsu2oLtrngSsCJ6e67Y1ST5HyYC8pTEFWmp7o/D7mg_aSsy95nX2QXhmLyhIlLHklpwtcP0vwIxqvG1yY)"
97388,Transportation Electrician (Automotive Electrician),Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=97388,NQF Level 4,362,NAMB,"External Assessment Specifications-Transportation electrician.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/cT0rE94BMfekKj7-Bo-gFQ/lUwA1GmhaWjzh1NsflT-4dDu_v70s96EjOpvcqNAo1b-XyzBHHvgY-BHrcG149KX5eftU1hOt-XmGSVGS3nFx9TBpV6ZOmU-NG4rBgSDT9xk6p9_onUG3KLLlt6yoX16UsJVCnFi1daugSvYOTYM4s2MWJSZ_BC_9SUMVmKS0gytC4qT61ljdT4XVvhyh1orq55zotZ6jqzAndjbDKJ0dA/nLYAJ1o95gNLQ10Xr4z_SVfkQDGkVuSPARCM0sHgJk0),Curriculum Document - Transportation Electrician.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/ieKExfYOxqSP6wPIbBRA6w/c9xAg-31bIgr2jeKg0ljyJpMXwd2BJIKuVNRz-foueHwifVWH_-10P3hQtQYNoh7WBNn7gHHnUX4TSP-9s3RfWG4vztblg5Rvbot8DGuidl6sgDNOF_P2EMv4wpQEFIIlZwwg7X3BZEI_jSQGQ5B8pCYbvWSMZH0SXSIyp81lBaJI2OmA2sn5mDQCY19sAV-/CKxO9IxWGzPbpAnFrs5lBH_mdHN_o3FfaEKRa-h4efU)"
101372,Travel Professional,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=101372,NQF Level 5,252,CATHSSETA,"Travel Consultant(Travel Professional)-External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/BTZ2vVS-JYlrofythxzCPg/9VsOaEhujwjVpcbb2aI4WkoGgOuyuZpASVwZ-Z78hFaQdqujTfSGeLTPUF0kAJhOfCq-lToq-owj8wJEsit5DeVLoYFvkLYj-sCBXD2vi3rRrG7yNLEol_N99T1pdmtJ4S3Xo5Jnph8qSrCcBk2ouA3fcHCxrxTbD9DnWLRpyq3tXExxqPJMPvi7Hr2dTOOyov4PU5oGFj-M_wnsvaHcHMPJJUWFDsBk7ZBsjxyZ98o/r-Hkxao0fQ4WVGMYXhgKvl7lCNlFBXtWFfJDADto-XA),Travel Consultant(Travel Practitioner)-Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/JQzpJmn6ahkMVsUcvoQUyw/5nNQPkerHODQ6XBlAbZIHCdHhDkH1u7-HqCCdGh3sNfJSuQajIL2JUF8XK_RRA8DXcVJLDuJOdmpofK2Feetq30f7VzSJQHX7LAJ5-o6VrIvZWoNIx9ptkmuGkPJ0CZZXEDXTn10DNkmYHPceTCC0Sm7KVrvnIUA5hpI9or53myMaL5cD3MSaz3KpwXboX2s6mNT1m1ASxHvzmpeGzN-XQ/EWA5yCwfiVbutgHP-xJ22TLbG-Le8TahRTWGLGjrd8U)"
93793,Truck Driver,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=93793,NQF Level 3 ,130,TETA,"733201_Truck Driver_assessment_specifications.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/3TPThUZS7DNR8QQSfZ-JQA/9akA-vi9I0MHylP0y7urH_apoemZ22wnL51nkUIDv1ysHo0WAFYnu3BOc8WkDP8LJBpZr2ZbS95cIQh4wNFeqA7utjuvZxy2edCUr7s77dZr9kQGWa0mzgCfJYUgxeuj_rE5E_k7b2HipQGpuVDDOSw1xcLLT6_0VP4QzrvGUuRdnRjhQ_4tDW2sHSiIjgyv/wbPhDDm2ghqzij7ARYtFNJG4ZA0J4KfLBSUFy3dfDjM),733201_Truck Driver_curriculum.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/rOw_UHlMaxpuraH4_cSjnw/wSdE0Q3TfNDkCC-gZmZOlXKNRdy65fIe_EdcqHhpj5GVZp5YQABv4-AB0RShjLfpmHqOBiW-VwwjhdDNvFBBXl4mUi6iJ7Ax458DrYcDgE1M0tSmHbRPfZs9cFWAPEQZOIebqnwTWtWaNmy7VOEMDOYdeUH-LTeRgV2rmQi2apo/bhMTCKPt-pLD2lkQH5LFMuI61bFrPPJ86BP9SmytvnA)"
122640,Truck Driver,Intermediate Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=122640,NQF Level 3,120,TETA,
118694,Trustee ,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=118694,NQF Level 4 ,31,"INSETA
(BATSETA)","Retirement Fund Trustee-External Assessment specifications document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/JoOE1gxegXSWv9NDqiHScA/wPtCWnxMGw0dASkhlpMFBoU7c_bJrziSRwnGItcx5UmRDPfrxJgm0I9izIGdIPLrEwSgRk8hKOUBe6oRtR-kM4P5o0FQCe-O-rItn62FF7ueTM56YKN3R1gmiO0uczpyb1xxeX76qAjNy7goWmPDG4PBTDBmXEy3USrNz9cmsVxrivyfahISVLqVIlo1byIk2tTJNXmwh_RdO-kXfPYJkQ/SPJFYesBFlYnbdhcxl9AWV0ED4LuBUrHN48u7ZtKOzk),Retirement Fund Trustee-Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/MDaAa6edR9bg3XOQZjb9VA/4htfK5YHuvGqrRwmy0iGNiBWBVXb405SzGS5l5Oa0J3_YF-pyuktg7Abyhxb3eRPifGNnkN2oxsG6R-hKdgoEKSHpwn_GB-Z_PGF9fSP3UNbrWHRrKqJeh48SMaCwF3hOHlGiRyMRBGOCunA9reEzv6Kj2Zw40Kjn8uvuf2JydaV3rljmcBjNNx7E4rhO4VV/1hNcGkoabR6OayHyzqIMjovNbpcprO7Gyrd1CNHq6xY)"
101404,Tufting Machine Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=101404,NQF Level 2,180,FP&M SETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/ibym1bLGvT2n9J2ykgqsMQ/Dka7CLpR8rTOzHGegotazLd1EIFEx3Pj8hIb8BEhxgQa-Mv0kgCGK9GrFqbPiNrSZVVoBVKpbErEEVn2gwJ_lI1rHow487t5R_rkAltJie2JAFUq2lv9uCaNm-0BZJ_zDSjk3XNXwTPUi_AvgedwQDa7kk9fF2ZQNRfvseXVUZY/HTR-1Xl3w52OHOswuao0XBVpriuAWYygDbVO2WKmbts),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/Ybe7FCcAfc4aY3N2CmO0lA/ErKHnMqG-UDlSjE8mT9e0KExvCnPNbOcARTEFxe59I3irVx3nDM2mCmvKyotJTfNRiPPdFvGSvMJsZ69mWmEKo0aX3GYmjvMBy0vJGMlXpyzy3vQRSf8EIKqWkGWpYHpVKsLz9QJ96CzTqwRw9DuQKanSpQ0QUnMvQ8BdjK7NlQ/fFIPbyy2PKZVEwbUWs77L9IC43pB91dyhxaYLc6wtTQ)"
119303,Tuned Percussion Instrument Maker,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=119303,NQF Level 4,183,QCTO,"Assessment Specification Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/OeYeRG52iD_F0fXkwC4ctQ/2OEBaKabNulxYkZ8tPY9pkIFfHVJXcMESggXTBx8AeRmvAcS13gJlA96W-Yu9r_ow4uw9fHDFtWRUFEGVBK18qv7n7M7JPXgtnUWSfT7A3Q7RtfyTxKEXR_nv1Vhp2_hsykLfewHG6v3orVGmlVC3R5hemWrJ94eOkCkD2YL-ZA/CP_uwMW7SiKtzaYsWnJVaDibEClEPfG77QzYnLWhLsk),Curriculum Document .pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/VzfwloZdEY2NU9tbyqjapw/8W1QAmFNJNlHrO5sdC6GWzPkhhuhS91lCKOoFtdom61agB1VqxNHQqKY5d1VIzObRcnB9Xi6nn_JrzJh-46yGM_XUM6SrskDwiuABWDeLs_VepFaz5Bg60b3mgsAXk6UywRDL8QZQjWUj0KqHClVtScOqVSfL4kaMAAyQAKoVf8/hZzjpHWR4_TFo3BkL-E-337OGcRyF4cwc5Fd67old8Y)"
102003,Underground Coal Continuous Miner,Occupational Certificate,https://qspe.saqa.org.za/viewQualification.php?id=102003,NQF Level 3,110,MQA,"Curriculum - Mining Operator Underground Coal Continuous Miner.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/OOOaAYaAEGU8LMWw9nbL7w/q2Fr99iFsYsbBdg1GltqMUqSNVqCGtxPOcl09aZcPpzyEomBiCbPLjHiuVIxfEY-RfySDJEG3rlkw0ASNr00VpZzuH68xvV6mk1Zp7zZocw2bDNfzxBCLIBIReBmsAsvJGQYH5M5Ag7GtXaXw4andF6enQiODAnfjQZEzn78RyVquOaL_QYM22aIkmsJJEq0uvur1fiR5l_LGMskqP0TZY9tE9RNVnVDgym1mgj5cBw/byarNPiQwTzu0wXzJmOSHb9sYJD9ejhL2tXmIRofWME),EAS - Mining Operator Underground Coal Continuous Miner.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/B-5ZG0dNkNY3d9ZnXPheNQ/aIskOyDU-HGimGdDSHwfZDAS0idZpZ_HITRZGmmRN6G7RykY8qFIi8YvCOJsRc6WvUTIH4UjPBtFcm-eA0syeVKQcZ11eklxYXfiK7FmRDHxrLFeSUF-2MoT6y840uLj_tnhsKO-zfAbBBhXOnZ5afyW47G5rfzoVZg60ktK-shHLfubn8k97ZsBQxzvIpUO9IDPbZJX1RzayNNVKhjFXQ/_YOv5n2n8fdy-78ZLrLYpJELtdglV89Y2x5C5ls1OJE)"
102005,Underground Coal Roof Bolt Operator,Occupational Certificate,https://qspe.saqa.org.za/viewQualification.php?id=102005,NQF Level 2,74,MQA,"EAS - Underground Coal Roof Colt Operator.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/FJaCAxvDsxP0ABdWm7WLxw/EQ1DlZ9fiG3SS3CD2ZGyDIYY-y4_mfiGTnx7ZqNvZZQptR1_Uj7JyZ_7t4Y92QxKt_3-T4PAqwJgS1GdMw0O64MZTVbQojweXnRXHh7W6ex-dd5ILKoJLJoLgKQj2V1UXtDVCzRI5KYmXh0OfJqt0KR92wa492pkg4wcNf7nqm_bY7X0PDCLjZQSa3ghsxeB/anvrqymSJ6WiSyt1CETjLCC0epYF8G6l3LFWYuwSCSs),Curriculum - Underground Coal Roof Bolt Operator.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/uPiLcXPCIWiYZCpkUdwRhg/rmJpRSj6Br-_AOHUYq1Nth0u39ExZepjeOATFvxc9AZHurgA_eb9XP2HEH9gjskWqEh69oz--_BbomWxFWWcxbzAluyFQYFaRn0KoCpz3JjOOQGqkNpQA2-0unoaJeje1DSiEGkf2_4cGSSK13N2j9AzBoSsmKegVwgg3JgUeKaOUMKvicN-wg20qYEgFDXSpJur4QdghHsTRvZoz7W_4Q/EeydeHNaQFUL67eIYOjm01LWxNXO713z-Si_td6W55o)"
103269,Unitary Air Conditioning Installer,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=103269,NQF Level 2,179,MERSETA ,"External Assessment Specifications.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/FPPRjUimmAxBS6LXJ4HdJw/UT3AuxXiiBsHLT8xneuCXfhtBbr-7k0kEcscytA3GtPJzVgGcvGZmqVBbQdjzebsQiFjE3MsR11-RH-Hzx4by8rJ_er44UudJmSt4e_q9tdkojzPxpxZbSIcs5KIeM7wh2hR1kD8tc7c2Wq-jKBufDKAK0GqTQfTHPbLUYkgyF8/NDhTOyFFWRRHEvr-IYSN4IDLTDcZ2JA45KtR5yVYzEQ),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/KR7WjC6S5hgmrUbBASbo-Q/P8FERNByabUv5I4l0TYtiXtsFd8TJ0NlGkX237fh0PNR1PbUz7C6coSVl9SKBSFVjRJ8rhW-mV2VTB_jkdfBy0k8eyn-852pBj8Yt2GDJhw8AeFnJ0T9F6wnG3SfDgnjArxd79K_aY3tG5EicaTLtdbE42uQl6JGh4QpX-nVw04/ksFxPmd86cAWoPR1PMaoxjFHkS-EnuH2XZWDOq28YRk)"
103187,Upholstery Cover Fitter,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=103187,NQF Level 2,52,FP&M SETA,"Assessment Specification.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/X-sAFGna_QEGf02L6I3lcw/tyJCawwAhwLQGDGY7sGhb6iBJ2mMocURiTqBD_xfopNV2KDYGOcvcS_0SEJs1OxzqvlEvdqQjBjB4YmFqUvMFQ3BBsr13ryjoM7S86g7Pd93__vsShRNfH-e1Cc0DAgybkYZgCw8yAyKHrrvDv-3KcWQb6ufkqqCHDz6orE3ngU/8iEVLqGUne9ik_TI8cqr67e9_wnbbNoTttEYG0323bk),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/6XzUSqHdNBdA9bJYBiNCSQ/2PZGSpuR7IaCScn51X5t0FnDua3eS2UD3Gztt5syiH_r2Yk8roB4xlmnK4lxNHvjMBCvAu405YkNtUNfECp9nZk5U6mZfNqqmNYa8bTBpye7XY0LtuIx4FTAFSRd_3N9kW_mNtgcb8UrTuRKyYunKgqqC1Nw91uQC7gvlekA3cw/xJeAnI2kuB94LN7B_1NY7nKsb6UGPPHJeyJ3a9wIVLA)"
103185,Upholstery Cover Fitter and Template Maker,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=103185,NQF Level 3 ,72,FP&M SETA,"Assessment Specification.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/7EQpO4Wgsc5-Qrz0XqdB3w/5awZw69cNfxYye_V_fxjEgrOQoEyMRH44KDQQ7bG7rOUVsQD5VJvd_1vViQAg4eoOsuvcpfnBO85SIgIomKcUlxW9NLye83f_lqDQCeD-mCxSv4iRgxVO38Gyl9FarPgpr53-I0qWkqWX1MtN3A0NU-YVoqOiRbV6Klk-rsOH9c/eJ0S8eauBfz2HiWyHUyL-JVQII6MLwC3rR6HRp2m3bY),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/Ibc29AN4vlYOwM9pAgybVA/1kPkp7qN-tRixWHqfl4k0KUAiJbZQzdGOZH6tgeRxKCVk9j9Svx01QmVyQhld5xB17DvsZXd63rZ-a7PbKj9RhgiY4PUgmqwkonDBDZlQnK-KPwSgEK8U4-3rVOtd_fQiSIX7_hYnAHnyBMgYFLyMOmrs513P2LvC5aS9x4PJiQ/A0X4UC0nan1lHmOz1C5cpEefT6OlkAzcfbpBmzIyEdQ)"
103200,Upholstery Frame Preparer,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=103200,NQF Level 2,56,FP&M SETA,"Assessment Specification.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/H3oRVfPcxnsIlLWsiPmowA/AK3O42_LYkdKFI-0lZK8Blobr9uJ8fOmwfsUSJDrz6PuRYfIEPdPVhzaCiB3FRWJgpGQYZw07dTdhQf8V0B-kvdgI083Gu0QEQ7w38xRR6t-eXjB4_9xzoszNLDQkb8gwEd4F4HdsQr1njYKo22KZPm5Yz-dSEZW1OMGVX_2HUA/Pwr54ARjSFKq0VihzYPvlxEWzRbIqpqPY3azbxd598Y),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/AEOppVZLzN9jVuN7ingRGA/dP2LDKPrxXAsMXWLvLkOI2rG7C80gf8RcMSBLFLk8GOEB9kLBJuaUSqNnbjeuCutijYgQ49le5fhxdKx6wSdP4KWsZQwMgvzkKrvCj81PBm3klfGeTflYU_s8EHZwu1Rh4RmoWw-3MrxnmtsXb0NcscSE7qT6WCqUcbU_JwJI9w/KOKAd3Zdf9mXfDgcLRzkG7e954MujgZFbQdhqg_WmSs)"
99700,Valuer (Municipal Property Assessor),Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=99700,NQF Level 5,120,LGSETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/x23Rc_uzxKrEGPjAk53zrw/0QOrKgN3kiexqmufgrbROWSeBcXJbccv-ol7fHopuq3n4Q4KO7qKWePynP9dagnfyvLhYXO6PRss4EXKNWB7QEPU9aADJxYl88qw85pQ2U4Pnn8xpvTKNzCQs5OJFACl7bT36Jr_KE_ExgR4QKM1xfJaz_j7YV1dOjJIuqGH4nE/6q4yeS107Sz-0jL-t88SKivJfcVH-nVoRmnp2jHmf9o),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/m08Ll37UAOZib4tpUU-mUQ/Ygk6_0n1zftkL34ZRvc1rldd3q1SkPRRkS602YEht7B76jx-75R8xUk5j0eP_RmAputYTMpauSELLxziVCVymiPlFGfi5QT9gqqDxalupm6kBXE4aYx0gUjYBnDTRIBPBfV-25cgutTCgeTE06s3Rz5mGJKsncSfXiqJ4HwG1-o/zyMQgN4eE4Z9N54tJTLeXXshlcoQGLPI0HJKoC3lrno),Learnership-OC-Valuer (Municipal Property Asssesor) NQF Level 5.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/5VyB77-xAMle4WXz3xmuCA/G98GNNQTpj0HgVLBFJx1KYuiTV4pH_Rgm5LaR7iKXMWcPy5tmFS7xNSF3CBU6isdYX-z2j8dIPl9gIVqjYKMV1RIcmDjLIkQWhFV8sFMgsPyBwTYz5gkPQ1CzlAeOJJ6WMDm9ybrsxFLzLPfosZblUFsG9OsS8XBz9QQV-t94MOa5vJMRGgBrbyhjxlRgxErd53Yh5rxyFoCMLPjlG-cKQ/K2-iLlM8imqdi55VF-e3syJCucIPw1ckL7fpUtvP-Y0)"
122488,Vehicle Body Builder (Metal),Intermediate Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=122488,NQF Level 3,566,MERSETA,"Curriculum - Vehicle Body Builder (Metal).pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/8hdMeBz-hT8gmw8bsm1GXA/dmfge9lWJk-SlVdp7tk1VE5vkHlGJODN2QFUDTk70IrJ1d63NtKcdbAlaM1Wo-TlUlIQy5flSZlIp6y2gZ3Z2BTlzhPvgtr8e-Rh14KUz5D0DLqfR75tt4jOABkHpzkcoKdNWnI2ohdvwBNMr47sgj9G2AxL7dh-1Z2ro4_rCHZidKLctisAfIFPUsAuGAAm/A-HZnF8JtB95965SnLek0aLgkPUTgrHX2OaKM3w70Fc),EAS - Vehicle Body Builder (Metal).pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/yGYbtKf3xe7UqiVfO2V1mA/YRLVQYxZAxEv-xRPHGV-7qgCDFTi-sD0mFHw_neigVtxG2tNuQu0o5SgF5bCfpU5br3dQRSHqlmUvckrevqtH21n4JqUmaF7SsfF3m1Tu0GpXYl01uYYe5vmsujKmpbitT4x6i6uNZ1vojwmqHIDtsgPJsYhxXwVwOImy6RadqE83XrgzO0xpv8vVyg66Z48/9stoek1-YcLP81nVorNPy5zt-SkxAU7l4gEaSqssPOU)"
99507,Vehicle Damage Quantifier,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=99507,NQF Level 4,504,MERSETA ,"External Assessment Specifications.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/ynu7IMhKkW1h_bjQOHN2Dw/onNRS3vkJzo3W6LxT0BW6jpvNXUJKP725ks5LqxPpZtmLHBGJF2fpm9ndyZiB8wwihWYlLlc3cHCpKoRu_nzo6cLaw7hWyKxXm0TTMn_unRDM8yQYwawp-7uRXBj_Fx8FC-hXQRd_bvMAUhE7bTXHD4X5EdSUBdWq4SuKnowQBI/atP5-XC9oaM1LajHSzpUKL8G4bP4d9m_Q7IrtzXQ-bI),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/Fzyl5m9Vz5ug9b3rP8Z26A/2fqD7pudAATbGWLDrRiobMvO8ofYV2SBj-dvEh5TCfrQe8nHOVIqKvxHP7ayId0hpA_IR9MS4Jjo59Y8uoby7oSIG31VuE7ZaA7sk17iKOU5ItBU12UEfEXWsMEIr-j3-b3BpXPDYndMUlBbD6r4pxpdmRB3lqHHn62xAleqbKQ/v3XLrDBFkJLrPjOMRSJFVEVQxYoMRjYvUkTJ-W8LYM0)"
94182,Vehicle Painter (Automobile and Marine Painter),Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=94182,NQF Level 4,366,NAMB,"643202001 External Assessment Specifications Occupational Certificate Vehicle Painter.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/oXOGbYBmqfLAUvgLi0Mxcw/s2eJVERY8GnvnHge9vWI8jAVs2x6q1uFApuMovPnmTJ1rZncRSev71iEbdLBwJmbhCMpnRbrF_rXm3BcUhc-q26uNYvHOJXD2FxeS-BYbfeRchBQX-h5oGo0isVIk4CPT9wKsd5rQ8Qg38ZPRczHhLeRmMeHYJWZktElQf774w-UCNeWWzn93iWslDWV990yFml7vul1IIGmLKXiYddLnX2EK-FGca81TIsjlpLt_Zg/MGYT4_axpjeu-qsqScqsYdkikhVWlULHmUsavCUffAg),643202001 - Curriculum Document Vehicle Painter.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/-cPmfEMb_AeCeWhgHfBL_A/ByfvXtqodsAzPP_yxaZyU06xtQNyd0iWMObfDm2m5NduMrU0Wp--qL-aT07hXsaQchhRISKC8AwG4ohGyC5Zs7szUuRql318vpkPwDIsqSbmNrbEfPzfNWJzBQIVBCHL7L3iINU5VqyWHjSHbjoN3EPWwBzFHKxucKKbBYtjE5DOsq7vEeuTd0fcgbRrxV35/WLUc3-oxBCnmB8iG7mJ9pI49pH6UYHiFRU3sfOXiYGg),Learnership-OC-Vehicle Painter( Automobile and Marine Painter) NQF Level 4.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/6fOlxcXrIQXnVTv8qIWZ2w/wLe-qy_2hqpwAvc_kpwvezX1uXcd1VRA_4K99-CSu4Mtu0UjstYv3bVjjmjUIg83sNworqPnvRUSp_9rkD3W6V4uqjsdCiCjOMZ_B5-n3Xbmr5dFBga4YdDgkAAEaaFivRRiW7RNlnda4aoWV3q0WZuJrWtsiFMUN5aZt7imKuiH7zfA2mF60TontDQrdi610hH-bGOvUPjpiwST1huPrA/NnYI1oYLd05mI9PEyzlRpRWDEmRUGaJZmCber69ccOE)"
98990,Vehicle Trimmer,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=98990,NQF Level 4,560,NAMB,"External Assessment Specifications.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/XNwsnXL8uoKzj4d9aOdqBA/OI_n-cBd9Pdmc-9qE21ViTM93tlAmg12LiJIjRW5jy2AYoDyvGz1-yuvTXqrnZnkv9u0qYojy3Ufqk_d0eOJOdqd7D8ZGGK4jczCXi4FJ1VvldLtW5H9WWg4lMPb3rHD0QK3mEAFBfNfFdE5nb2Ql8pusYf-J7IKHr51YjGWnqk/64u3176ecbxf3nZtdgEFp3EeZVT6wn7R2BN-PNY-NE4),Curriculum.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/v7RpeJfCCNBn9ZGAhmXcbA/aSNnDIZD2L0sX1kVfCuPXG-rzAQDURocsOEXKAFjMWXlp3n9mxaGBeasa8F4ehJRCSaXB2ooKmV49YBybXV5_8b8JuKb8PsoFZyFlGoh5ydLqP5zcCoETnJdCHaMvgEVTsGLXSDtTUI2JL9wFwVG1g/JqKeVH2rj50UkQM0YOXmujHXZHVb0TkwTY3paHGaMGg)"
103273,Vessel Traffic Services Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=103273,NQF Level 5,168,TETA,"Assessment Specification Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/ahZ9A-O-QgdawxDql60C8Q/kh5i7icxgSk5cuseczonHob5DOGe4B8tm1iYo8S-EIfAMrBzH_5x0Ok8xhOXWEl3ICbNcPiuGNKbdsTfjycul6kjKAPwXs9doPbp1bfdTHxbNVuKLsmOanPlie7RLsHd-cypPQVPIyfJHcDLjzP0pb0WEXxh_W6KgVWwYOVVx4E/L5T8o1ukFyDnEyhlNGRxtVmqVfHrVhUCO0CZoBqs63Q),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/n9w-82j7NpedP_CaEz-mzw/iTJGL7m9tuF1cSR6awSgD8_0x6dQyfXcMMc0gD_JAt02yCirO8FBXZ_YhBppjU9cBtbej_g79lSwlQ6e3wphJHedx89a0Ll8c9OmRH0QVSNT71-qNyeapM-N551qeee3JMBrxK0Lr4Oxt2z1ia9eleRtY1H3gjAoubsnDYvBZPA/gKoJMW6776wUuS1Wecq1aVmt4WWgNCuREvYzLKchVTU)"
117236,Vinyl Floor Finisher,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=117236,NQF Level 3 ,165,CONSTRUCTION SETA,"External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/F36lxMj8_2p8IX2LXwkC6g/fkV9w5f2Q2EZvke111Lv5Xfgo9XzruGRJQ9qKg_Fz__jbuCtcB9PoBcsJAJNGAyQdbEgqDB2OUDsfdaJTfKtEJsvAotFt-PvT5kun2TxbHmX7yNTMEM18YsGswQX2_fLnfCUFGqqAMYceFapy4fzFVLd8g2MqyRNuFfrjKZZ5svksAb5BSUwa7Gy8zGqmKPI/l-BtVBcM9KIFoB5fmBVQ4yqEFwUfJuXDYUXyyypu988),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/NuDrKX7glVEGhAFYLQyjYA/bsV3q8hbrLaMdTf0EMxjthtb71O5fJYA378LHxua1iKE3b3wpe0KGgTjUnVaJaxwpntS4KzLzgtmJ4_358b7NIjGgjktMZ-GD7aHsiFuKWSPzN1_LV-g22xP45WI85BIuqCjD1nEeTF8LqT_IvuZ5y_hiNpf00aWOilQyMq1feo/J26odWJNzRVq6ectqPoZOREOc_1uE6KMKFOtYkT0YDU)"
